lat,lon,pop,geoid,name,state
36.807681,-87.858652,14061,21221,Trigg County,KY
38.62004,-85.351208,8474,21223,Trimble County,KY
37.658029,-87.95165,13668,21225,Union County,KY
36.995634,-86.423579,134554,21227,Warren County,KY
37.754209,-85.175416,12027,21229,Washington County,KY
36.800772,-84.82659,19555,21231,Wayne County,KY
37.51946,-87.68479,13017,21233,Webster County,KY
36.758024,-84.144648,36712,21235,Whitley County,KY
37.743893,-83.49511,6562,21237,Wolfe County,KY
38.043103,-84.748855,26871,21239,Woodford County,KY
30.291497,-92.411037,57576,22001,Acadia Parish,LA
30.652744,-92.819605,22750,22003,Allen Parish,LA
30.206444,-90.912502,126500,22005,Ascension Parish,LA
29.9033,-91.065219,21039,22007,Assumption Parish,LA
31.088503,-91.983275,39693,22009,Avoyelles Parish,LA
30.645018,-93.340253,36549,22011,Beauregard Parish,LA
32.340952,-93.041151,12981,22013,Bienville Parish,LA
32.698481,-93.626561,128746,22015,Bossier Parish,LA
32.580106,-93.88497,237848,22017,Caddo Parish,LA
30.229559,-93.358015,216785,22019,Calcasieu Parish,LA
32.101219,-92.114231,9645,22021,Caldwell Parish,LA
29.871812,-93.164948,5617,22023,Cameron Parish,LA
31.666517,-91.846703,8906,22025,Catahoula Parish,LA
32.82716,-92.989728,14170,22027,Claiborne Parish,LA
31.469805,-91.626315,18687,22029,Concordia Parish,LA
32.059248,-93.740797,26812,22031,De Soto Parish,LA
30.54393,-91.093131,456781,22033,East Baton Rouge Parish,LA
32.73017,-91.234141,7459,22035,East Carroll Parish,LA
30.839784,-91.043434,19539,22037,East Feliciana Parish,LA
30.720693,-92.404086,32350,22039,Evangeline Parish,LA
32.139076,-91.672371,19774,22041,Franklin Parish,LA
31.597787,-92.561716,22169,22043,Grant Parish,LA
29.606013,-91.842706,69929,22045,Iberia Parish,LA
30.270653,-91.365872,30241,22047,Iberville Parish,LA
32.30429,-92.5617,15031,22049,Jackson Parish,LA
29.5033,-90.036231,440781,22051,Jefferson Parish,LA
30.269529,-92.816221,32250,22053,Jefferson Davis Parish,LA
30.206507,-92.06417,241753,22055,Lafayette Parish,LA
29.491992,-90.394849,97557,22057,Lafourche Parish,LA
31.680083,-92.161596,14791,22059,LaSalle Parish,LA
32.601823,-92.662303,48396,22061,Lincoln Parish,LA
30.440419,-90.727474,142282,22063,Livingston Parish,LA
32.346878,-91.231932,10017,22065,Madison Parish,LA
32.820008,-91.800399,25629,22067,Morehouse Parish,LA
31.732509,-93.082546,37515,22069,Natchitoches Parish,LA
30.05342,-89.934502,383997,22071,Orleans Parish,LA
32.480932,-92.151581,160368,22073,Ouachita Parish,LA
29.282447,-89.576068,23515,22075,Plaquemines Parish,LA
30.708319,-91.604621,20758,22077,Pointe Coupee Parish,LA
31.193204,-92.535953,130023,22079,Rapides Parish,LA
32.101213,-93.34905,7620,22081,Red River Parish,LA
32.413158,-91.748353,20043,22083,Richland Parish,LA
31.560402,-93.559579,22155,22085,Sabine Parish,LA
29.91811,-89.263494,43764,22087,St. Bernard Parish,LA
29.905722,-90.357855,52549,22089,St. Charles Parish,LA
30.822539,-90.708307,10920,22091,St. Helena Parish,LA
30.024777,-90.793956,20192,22093,St. James Parish,LA
30.144068,-90.49096,42477,22095,St. John the Baptist Parish,LA
30.583441,-91.989274,82540,22097,St. Landry Parish,LA
30.121433,-91.611481,51767,22099,St. Martin Parish,LA
29.629349,-91.463804,49406,22101,St. Mary Parish,LA
30.410022,-89.951962,264570,22103,St. Tammany Parish,LA
30.621348,-90.40649,133157,22105,Tangipahoa Parish,LA
32.001489,-91.342576,4147,22107,Tensas Parish,LA
29.33413,-90.843674,109580,22109,Terrebonne Parish,LA
32.829349,-92.37565,21107,22111,Union Parish,LA
29.789722,-92.291568,57359,22113,Vermilion Parish,LA
31.102841,-93.18833,48750,22115,Vernon Parish,LA
30.852144,-90.046253,45463,22117,Washington Parish,LA
32.732152,-93.339825,36967,22119,Webster Parish,LA
30.464052,-91.309808,27199,22121,West Baton Rouge Parish,LA
32.79248,-91.451998,9751,22123,West Carroll Parish,LA
30.873364,-91.421776,15310,22125,West Feliciana Parish,LA
31.941187,-92.641269,13755,22127,Winn Parish,LA
44.167681,-70.207435,111139,23001,Androscoggin County,ME
46.709193,-68.612409,67105,23003,Aroostook County,ME
43.808348,-70.330375,303069,23005,Cumberland County,ME
44.976724,-70.414935,29456,23007,Franklin County,ME
44.564906,-68.370703,55478,23009,Hancock County,ME
44.417012,-69.765764,123642,23011,Kennebec County,ME
44.042045,-69.038514,40607,23013,Knox County,ME
43.994781,-69.513624,35237,23015,Lincoln County,ME
44.4945,-70.734421,57777,23017,Oxford County,ME
45.409284,-68.666616,152199,23019,Penobscot County,ME
45.915639,-69.102231,16800,23021,Piscataquis County,ME
43.916845,-69.844227,36699,23023,Sagadahoc County,ME
45.503646,-69.95611,50477,23025,Somerset County,ME
44.505822,-69.138961,39607,23027,Waldo County,ME
44.967009,-67.609354,31095,23029,Washington County,ME
43.426019,-70.668425,211972,23031,York County,ME
39.612313,-78.703104,68106,24001,Allegany County,MD
38.991617,-76.560894,588261,24003,Anne Arundel County,MD
39.443167,-76.616569,854535,24005,Baltimore County,MD
38.522719,-76.529762,92783,24009,Calvert County,MD
38.871531,-75.831662,33293,24011,Caroline County,MD
39.563328,-77.01533,172891,24013,Carroll County,MD
39.562354,-75.941585,103725,24015,Cecil County,MD
38.472853,-77.015427,166617,24017,Charles County,MD
38.429196,-76.047433,32531,24019,Dorchester County,MD
39.470177,-77.397636,271717,24021,Frederick County,MD
39.547299,-79.274619,28806,24023,Garrett County,MD
39.537429,-76.299789,260924,24025,Harford County,MD
39.252264,-76.924406,332317,24027,Howard County,MD
39.241279,-76.125987,19198,24029,Kent County,MD
39.137381,-77.203063,1062061,24031,Montgomery County,MD
38.829278,-76.848188,967201,24033,Prince George's County,MD
39.040693,-76.082405,49874,24035,Queen Anne's County,MD
38.223077,-76.534487,113777,24037,St. Mary's County,MD
38.07445,-75.853323,24620,24039,Somerset County,MD
38.748349,-76.178476,37526,24041,Talbot County,MD
39.603621,-77.814671,154705,24043,Washington County,MD
38.36737,-75.632083,103588,24045,Wicomico County,MD
38.222133,-75.309931,52460,24047,Worcester County,MD
39.300032,-76.610476,585708,24510,Baltimore city,MD
41.706123,-70.164823,228996,25001,Barnstable County,MA
42.371493,-73.217928,129026,25003,Berkshire County,MA
41.748588,-71.088894,579200,25005,Bristol County,MA
41.38097,-70.701499,20600,25007,Dukes County,MA
42.642708,-70.864909,809829,25009,Essex County,MA
42.584504,-72.591792,71029,25011,Franklin County,MA
42.136198,-72.635648,465825,25013,Hampden County,MA
42.339459,-72.663694,162308,25015,Hampshire County,MA
42.481718,-71.394916,1632002,25017,Middlesex County,MA
41.293392,-70.102164,14255,25019,Nantucket County,MA
42.171738,-71.18111,725981,25021,Norfolk County,MA
41.987196,-70.741942,530819,25023,Plymouth County,MA
42.338551,-71.018253,797936,25025,Suffolk County,MA
42.311693,-71.940282,862111,25027,Worcester County,MA
44.657509,-83.29458,10167,26001,Alcona County,MI
46.521736,-86.657119,8842,26003,Alger County,MI
42.421251,-86.261403,120502,26005,Allegan County,MI
44.894954,-83.426574,28907,26007,Alpena County,MI
45.005455,-85.175639,23431,26009,Antrim County,MI
44.036833,-83.740675,15002,26011,Arenac County,MI
46.695859,-88.36181,8158,26013,Baraga County,MI
42.582811,-85.31455,62423,26015,Barry County,MI
43.699711,-83.978701,103856,26017,Bay County,MI
44.636844,-86.231999,17970,26019,Benzie County,MI
41.791382,-86.742543,154316,26021,Berrien County,MI
41.918455,-85.066885,44862,26023,Branch County,MI
42.24299,-85.012385,134310,26025,Calhoun County,MI
41.917243,-86.000142,51589,26027,Cass County,MI
45.618554,-85.543684,26054,26029,Charlevoix County,MI
45.476022,-84.495431,25579,26031,Cheboygan County,MI
46.321819,-84.52063,36785,26033,Chippewa County,MI
43.991137,-84.838325,30856,26035,Clare County,MI
42.950455,-84.591695,79128,26037,Clinton County,MI
44.680175,-84.611343,12988,26039,Crawford County,MI
45.805229,-86.901938,36903,26041,Delta County,MI
46.012833,-87.866139,25947,26043,Dickinson County,MI
42.58953,-84.84645,109175,26045,Eaton County,MI
45.590094,-84.986822,34112,26047,Emmet County,MI
43.021077,-83.706372,406211,26049,Genesee County,MI
43.98975,-84.389816,25386,26051,Gladwin County,MI
46.488054,-89.788314,14380,26053,Gogebic County,MI
44.718688,-85.553848,95238,26055,Grand Traverse County,MI
43.292326,-84.60469,41761,26057,Gratiot County,MI
41.927461,-84.637479,45746,26059,Hillsdale County,MI
46.998427,-88.651903,37361,26061,Houghton County,MI
43.907616,-82.857045,31407,26063,Huron County,MI
42.603534,-84.373811,284900,26065,Ingham County,MI
42.94465,-85.073766,66804,26067,Ionia County,MI
44.386912,-83.380141,25237,26069,Iosco County,MI
46.170254,-88.540526,11631,26071,Iron County,MI
43.645233,-84.839424,64394,26073,Isabella County,MI
42.248474,-84.420868,160366,26075,Jackson County,MI
42.246266,-85.532854,261670,26077,Kalamazoo County,MI
44.678881,-85.088992,17939,26079,Kalkaska County,MI
43.032497,-85.547446,657974,26081,Kent County,MI
47.367297,-88.351332,2046,26083,Keweenaw County,MI
43.995187,-85.8114,12096,26085,Lake County,MI
43.088633,-83.224325,88619,26087,Lapeer County,MI
45.146182,-86.051574,22301,26089,Leelanau County,MI
41.896022,-84.074356,99423,26091,Lenawee County,MI
42.602532,-83.911718,193866,26093,Livingston County,MI
46.510988,-85.517552,5339,26095,Luce County,MI
46.167868,-85.303762,10834,26097,Mackinac County,MI
42.671553,-82.911456,881217,26099,Macomb County,MI
44.245268,-86.327537,25032,26101,Manistee County,MI
46.656596,-87.584028,66017,26103,Marquette County,MI
43.957196,-86.442937,29052,26105,Mason County,MI
43.635295,-85.332751,39714,26107,Mecosta County,MI
45.535568,-87.501457,23502,26109,Menominee County,MI
43.648203,-84.379414,83494,26111,Midland County,MI
44.325424,-85.085471,15052,26113,Missaukee County,MI
41.916097,-83.487106,154809,26115,Monroe County,MI
43.312782,-85.149468,66614,26117,Montcalm County,MI
45.024134,-84.130107,9153,26119,Montmorency County,MI
43.428739,-86.420908,175824,26121,Muskegon County,MI
43.562712,-85.791372,49978,26123,Newaygo County,MI
42.660452,-83.38421,1274395,26125,Oakland County,MI
43.603954,-86.467177,26659,26127,Oceana County,MI
44.33328,-84.128073,20770,26129,Ogemaw County,MI
46.835325,-89.276912,5816,26131,Ontonagon County,MI
43.997552,-85.322283,22891,26133,Osceola County,MI
44.687257,-84.126905,8219,26135,Oscoda County,MI
45.021787,-84.576603,25091,26137,Otsego County,MI
43.054969,-86.219349,296200,26139,Ottawa County,MI
45.252397,-83.432283,12982,26141,Presque Isle County,MI
44.339517,-84.611271,23459,26143,Roscommon County,MI
43.328267,-84.05541,190124,26145,Saginaw County,MI
42.928803,-82.668913,160383,26147,St. Clair County,MI
41.911488,-85.52287,60939,26149,St. Joseph County,MI
43.449155,-82.642815,40611,26151,Sanilac County,MI
46.021122,-86.197029,8047,26153,Schoolcraft County,MI
42.951545,-84.146352,68094,26155,Shiawassee County,MI
43.487902,-83.436618,53323,26157,Tuscola County,MI
42.28215,-86.306076,75587,26159,Van Buren County,MI
42.252217,-83.843423,372258,26161,Washtenaw County,MI
42.284664,-83.261953,1793561,26163,Wayne County,MI
44.331375,-85.570046,33673,26165,Wexford County,MI
46.602446,-93.41976,15697,27001,Aitkin County,MN
45.27411,-93.242723,363887,27003,Anoka County,MN
46.937629,-95.741757,35183,27005,Becker County,MN
47.879508,-95.00505,46228,27007,Beltrami County,MN
45.701225,-94.00144,41379,27009,Benton County,MN
45.419925,-96.402226,5166,27011,Big Stone County,MN
44.03371,-94.064012,69112,27013,Blue Earth County,MN
44.246541,-94.733647,25912,27015,Brown County,MN
46.603818,-92.671044,36207,27017,Carlton County,MN
44.82132,-93.800091,106922,27019,Carver County,MN
46.951745,-94.333705,30066,27021,Cass County,MN
45.028625,-95.564108,12598,27023,Chippewa County,MN
45.505444,-92.903849,56621,27025,Chisago County,MN
46.898377,-96.494901,65318,27027,Clay County,MN
47.575873,-95.371117,8524,27029,Clearwater County,MN
47.758556,-90.344319,5600,27031,Cook County,MN
44.010639,-95.183152,11517,27033,Cottonwood County,MN
46.491653,-94.070718,66123,27035,Crow Wing County,MN
44.670893,-93.062481,439882,27037,Dakota County,MN
44.020706,-92.869353,20867,27039,Dodge County,MN
45.936835,-95.462155,39006,27041,Douglas County,MN
43.676522,-93.947234,13921,27043,Faribault County,MN
43.679187,-92.093937,21228,27045,Fillmore County,MN
43.674202,-93.350289,30895,27047,Freeborn County,MN
44.406178,-92.716,47582,27049,Goodhue County,MN
45.930743,-96.010699,6074,27051,Grant County,MN
45.006121,-93.475228,1281565,27053,Hennepin County,MN
43.66699,-91.501556,18843,27055,Houston County,MN
47.095551,-94.91329,21344,27057,Hubbard County,MN
45.562431,-93.296339,41135,27059,Isanti County,MN
47.490817,-93.611102,45014,27061,Itasca County,MN
43.671111,-95.149731,9989,27063,Jackson County,MN
45.94776,-93.297788,16032,27065,Kanabec County,MN
45.152714,-95.004981,43732,27067,Kandiyohi County,MN
48.77604,-96.780349,4207,27069,Kittson County,MN
48.245374,-93.782896,12062,27071,Koochiching County,MN
44.999856,-96.176836,6719,27073,Lac qui Parle County,MN
47.517111,-91.411704,10905,27075,Lake County,MN
48.7681,-94.904633,3763,27077,Lake of the Woods County,MN
44.373424,-93.730143,28674,27079,Le Sueur County,MN
44.408238,-96.272032,5640,27081,Lincoln County,MN
44.409195,-95.847268,25269,27083,Lyon County,MN
44.821657,-94.272323,36771,27085,McLeod County,MN
47.328387,-95.811089,5411,27087,Mahnomen County,MN
48.362728,-96.357761,9040,27089,Marshall County,MN
43.677173,-94.547096,20025,27091,Martin County,MN
45.123155,-94.527346,23400,27093,Meeker County,MN
45.929043,-93.632996,26459,27095,Mille Lacs County,MN
46.020484,-94.266619,34010,27097,Morrison County,MN
43.666249,-92.759514,40029,27099,Mower County,MN
44.015594,-95.761581,8179,27101,Murray County,MN
44.35882,-94.245684,34454,27103,Nicollet County,MN
43.677686,-95.763132,22290,27105,Nobles County,MN
47.329453,-96.463776,6441,27107,Norman County,MN
43.999499,-92.410098,162847,27109,Olmsted County,MN
46.405727,-95.714581,60081,27111,Otter Tail County,MN
48.069247,-96.037725,13992,27113,Pennington County,MN
46.10094,-92.763094,28876,27115,Pine County,MN
44.015361,-96.257015,9424,27117,Pipestone County,MN
47.774254,-96.400027,31192,27119,Polk County,MN
45.589623,-95.446705,11308,27121,Pope County,MN
45.015204,-93.099965,552352,27123,Ramsey County,MN
47.865487,-96.08718,3935,27125,Red Lake County,MN
44.403536,-95.254241,15425,27127,Redwood County,MN
44.723697,-94.955617,14723,27129,Renville County,MN
44.350775,-93.298513,67097,27131,Rice County,MN
43.669587,-96.263238,9704,27133,Rock County,MN
48.761068,-95.821504,15331,27135,Roseau County,MN
47.578635,-92.514593,200231,27137,St. Louis County,MN
44.651805,-93.533731,150928,27139,Scott County,MN
45.453176,-93.76913,97183,27141,Sherburne County,MN
44.575734,-94.230123,14836,27143,Sibley County,MN
45.555235,-94.610482,158292,27145,Stearns County,MN
44.015261,-93.220453,37406,27147,Steele County,MN
45.593461,-95.992315,9671,27149,Stevens County,MN
45.27581,-95.690124,9838,27151,Swift County,MN
46.066569,-94.900576,25262,27153,Todd County,MN
45.769935,-96.474832,3360,27155,Traverse County,MN
44.289634,-92.233454,21387,27157,Wabasha County,MN
46.586986,-94.988608,14065,27159,Wadena County,MN
44.01846,-93.589844,18968,27161,Waseca County,MN
45.037929,-92.890117,267568,27163,Washington County,MN
43.978109,-94.613798,11253,27165,Watonwan County,MN
46.362335,-96.476657,6506,27167,Wilkin County,MN
43.981353,-91.777044,49671,27169,Winona County,MN
45.175091,-93.966396,141337,27171,Wright County,MN
44.715736,-95.862756,9528,27173,Yellow Medicine County,MN
31.486224,-91.351797,29538,28001,Adams County,MS
34.886569,-88.581109,34740,28003,Alcorn County,MS
31.203933,-90.795542,12720,28005,Amite County,MS
33.090468,-89.588622,17889,28007,Attala County,MS
34.809593,-89.200213,7646,28009,Benton County,MS
33.799139,-90.88412,30985,28011,Bolivar County,MS
33.936634,-89.337114,13266,28013,Calhoun County,MS
33.440795,-89.918887,9998,28015,Carroll County,MS
33.933277,-88.947558,17106,28017,Chickasaw County,MS
33.345964,-89.251332,8246,28019,Choctaw County,MS
31.97281,-90.915424,9135,28021,Claiborne County,MS
32.045374,-88.687976,15615,28023,Clarke County,MS
33.65967,-88.782468,18636,28025,Clay County,MS
34.230316,-90.60401,21390,28027,Coahoma County,MS
31.866915,-90.448758,28368,28029,Copiah County,MS
31.633331,-89.548897,18340,28031,Covington County,MS
34.874922,-89.991211,185314,28033,DeSoto County,MS
31.18858,-89.259447,78158,28035,Forrest County,MS
31.477773,-90.895457,7675,28037,Franklin County,MS
30.855431,-88.642268,24350,28039,George County,MS
31.212845,-88.634811,13530,28041,Greene County,MS
33.770031,-89.80274,21629,28043,Grenada County,MS
30.391641,-89.482791,46053,28045,Hancock County,MS
30.416536,-89.083376,208621,28047,Harrison County,MS
32.267788,-90.466017,227742,28049,Hinds County,MS
33.125942,-90.091197,17000,28051,Holmes County,MS
33.130996,-90.523421,7785,28053,Humphreys County,MS
32.755539,-91.003535,1338,28055,Issaquena County,MS
34.281075,-88.363127,23863,28057,Itawamba County,MS
30.456005,-88.625101,143252,28059,Jackson County,MS
32.016748,-89.119176,16367,28061,Jasper County,MS
31.733633,-91.043878,7260,28063,Jefferson County,MS
31.564808,-89.827086,11321,28065,Jefferson Davis County,MS
31.616601,-89.168532,67246,28067,Jones County,MS
32.750136,-88.625631,8988,28069,Kemper County,MS
34.353078,-89.485385,55813,28071,Lafayette County,MS
31.197586,-89.506369,64222,28073,Lamar County,MS
32.403998,-88.660449,72984,28075,Lauderdale County,MS
31.550009,-90.10753,12016,28077,Lawrence County,MS
32.76063,-89.52225,21275,28079,Leake County,MS
34.29237,-88.682439,83343,28081,Lee County,MS
33.54979,-90.294934,28339,28083,Leflore County,MS
31.535216,-90.453566,34907,28085,Lincoln County,MS
33.471424,-88.439723,58879,28087,Lowndes County,MS
32.63437,-90.03416,109145,28089,Madison County,MS
31.230167,-89.821712,24441,28091,Marion County,MS
34.76619,-89.504231,33752,28093,Marshall County,MS
33.89003,-88.485038,34180,28095,Monroe County,MS
33.500714,-89.639625,9822,28097,Montgomery County,MS
32.752518,-89.119274,29087,28099,Neshoba County,MS
32.40197,-89.118412,21291,28101,Newton County,MS
33.106606,-88.566152,10285,28103,Noxubee County,MS
33.422313,-88.876151,51788,28105,Oktibbeha County,MS
34.365205,-89.963065,33208,28107,Panola County,MS
30.774793,-89.586904,56145,28109,Pearl River County,MS
31.169307,-88.988755,11511,28111,Perry County,MS
31.177516,-90.397725,40324,28113,Pike County,MS
34.227081,-89.037239,31184,28115,Pontotoc County,MS
34.620566,-88.522184,25008,28117,Prentiss County,MS
34.252833,-90.290171,6176,28119,Quitman County,MS
32.267123,-89.946063,157031,28121,Rankin County,MS
32.411959,-89.533486,27990,28123,Scott County,MS
32.892395,-90.827613,3800,28125,Sharkey County,MS
31.902505,-89.917709,25949,28127,Simpson County,MS
32.019029,-89.494876,14209,28129,Smith County,MS
30.790184,-89.112297,18333,28131,Stone County,MS
33.605529,-90.59509,25971,28133,Sunflower County,MS
33.954529,-90.172243,12715,28135,Tallahatchie County,MS
34.649553,-89.943105,28064,28137,Tate County,MS
34.763618,-88.918819,21815,28139,Tippah County,MS
34.738835,-88.234827,18850,28141,Tishomingo County,MS
34.652201,-90.37177,9782,28143,Tunica County,MS
34.489533,-89.002339,27777,28145,Union County,MS
31.164492,-90.103431,13884,28147,Walthall County,MS
32.356095,-90.852384,44722,28149,Warren County,MS
33.273174,-90.944446,44922,28151,Washington County,MS
31.642503,-88.678214,19779,28153,Wayne County,MS
33.612061,-89.283961,9926,28155,Webster County,MS
31.161091,-91.324617,8587,28157,Wilkinson County,MS
33.078724,-89.037391,17714,28159,Winston County,MS
34.030666,-89.703807,12481,28161,Yalobusha County,MS
32.765675,-90.387928,26743,28163,Yazoo County,MS
40.190666,-92.603592,25314,29001,Adair County,MO
39.988863,-94.803551,18135,29003,Andrew County,MO
40.431846,-95.437555,5305,29005,Atchison County,MO
39.214481,-91.843418,24962,29007,Audrain County,MO
36.699376,-93.834334,34534,29009,Barry County,MO
37.500799,-94.344089,11637,29011,Barton County,MO
38.257217,-94.339246,16042,29013,Bates County,MO
38.301036,-93.287942,19394,29015,Benton County,MO
37.318427,-90.024645,10567,29017,Bollinger County,MO
38.989861,-92.310202,183610,29019,Boone County,MO
39.660369,-94.808173,84793,29021,Buchanan County,MO
36.71518,-90.40313,42130,29023,Butler County,MO
39.658998,-93.979179,8815,29025,Caldwell County,MO
38.835547,-91.923446,44283,29027,Callaway County,MO
38.026527,-92.765327,42745,29029,Camden County,MO
37.384141,-89.685658,81710,29031,Cape Girardeau County,MO
39.427375,-93.500227,8495,29033,Carroll County,MO
36.944858,-90.945705,5202,29035,Carter County,MO
38.646474,-94.354547,107824,29037,Cass County,MO
37.733655,-93.850014,14188,29039,Cedar County,MO
39.517968,-92.96162,7408,29041,Chariton County,MO
36.969739,-93.187614,88842,29043,Christian County,MO
40.407275,-91.729472,6634,29045,Clark County,MO
39.315551,-94.421502,253335,29047,Clay County,MO
39.608723,-94.395803,21184,29049,Clinton County,MO
38.503233,-92.280027,77279,29051,Cole County,MO
38.847093,-92.810069,17103,29053,Cooper County,MO
37.966559,-91.313936,23056,29055,Crawford County,MO
37.43235,-93.854878,7569,29057,Dade County,MO
37.683583,-93.033815,17071,29059,Dallas County,MO
39.962839,-93.970053,8430,29061,Daviess County,MO
39.894665,-94.40719,11029,29063,DeKalb County,MO
37.603072,-91.489717,14421,29065,Dent County,MO
36.946517,-92.515892,11578,29067,Douglas County,MO
36.153025,-90.062254,28283,29069,Dunklin County,MO
38.413003,-91.072832,104682,29071,Franklin County,MO
38.441183,-91.50578,14794,29073,Gasconade County,MO
40.208127,-94.405321,6162,29075,Gentry County,MO
37.258196,-93.340641,298915,29077,Greene County,MO
40.112541,-93.565054,9808,29079,Grundy County,MO
40.34562,-93.992582,8157,29081,Harrison County,MO
38.386491,-93.792628,21946,29083,Henry County,MO
37.93691,-93.322988,8279,29085,Hickory County,MO
40.095724,-95.219072,4223,29087,Holt County,MO
39.143365,-92.695926,10151,29089,Howard County,MO
36.774369,-91.887368,39750,29091,Howell County,MO
37.625971,-90.699587,9537,29093,Iron County,MO
39.005364,-94.343211,717204,29095,Jackson County,MO
37.205197,-94.337259,122761,29097,Jasper County,MO
38.25763,-90.543681,226739,29099,Jefferson County,MO
38.741528,-93.811863,54013,29101,Johnson County,MO
40.136856,-92.146835,3744,29103,Knox County,MO
37.659698,-92.594843,36039,29105,Laclede County,MO
39.068705,-93.802639,32984,29107,Lafayette County,MO
37.10659,-93.830551,38001,29109,Lawrence County,MO
40.084559,-91.728803,10032,29111,Lewis County,MO
39.062255,-90.962916,59574,29113,Lincoln County,MO
39.86444,-93.108019,11874,29115,Linn County,MO
39.778587,-93.548201,14557,29117,Livingston County,MO
36.627955,-94.343716,23303,29119,McDonald County,MO
39.829795,-92.56434,15209,29121,Macon County,MO
37.474481,-90.343413,12626,29123,Madison County,MO
38.162615,-91.923601,8432,29125,Maries County,MO
39.807538,-91.635379,28525,29127,Marion County,MO
40.421413,-93.567631,3538,29129,Mercer County,MO
38.21668,-92.429876,24722,29131,Miller County,MO
36.826264,-89.295929,12577,29133,Mississippi County,MO
38.633037,-92.583642,15473,29135,Moniteau County,MO
39.49827,-92.006458,8666,29137,Monroe County,MO
38.935184,-91.465427,11322,29139,Montgomery County,MO
38.420806,-92.874835,21006,29141,Morgan County,MO
36.594261,-89.655948,16434,29143,New Madrid County,MO
36.908371,-94.335034,58648,29145,Newton County,MO
40.361136,-94.883146,21241,29147,Nodaway County,MO
36.68531,-91.401827,8635,29149,Oregon County,MO
38.464253,-91.859504,13274,29151,Osage County,MO
36.64959,-92.458549,8553,29153,Ozark County,MO
36.209916,-89.785942,15661,29155,Pemiscot County,MO
37.71113,-89.802125,18956,29157,Perry County,MO
38.727367,-93.285207,42980,29159,Pettis County,MO
37.866326,-91.790349,44638,29161,Phelps County,MO
39.339959,-91.171607,17587,29163,Pike County,MO
39.37869,-94.761477,106718,29165,Platte County,MO
37.616761,-93.400817,31519,29167,Polk County,MO
37.824835,-92.207022,53955,29169,Pulaski County,MO
40.478606,-93.014531,4681,29171,Putnam County,MO
39.553455,-91.524787,10355,29173,Ralls County,MO
39.439249,-92.492959,24716,29175,Randolph County,MO
39.308401,-93.995746,23158,29177,Ray County,MO
37.366464,-90.972282,6096,29179,Reynolds County,MO
36.65017,-90.874834,10679,29181,Ripley County,MO
38.781102,-90.674915,405262,29183,St. Charles County,MO
38.04223,-93.77656,9284,29185,St. Clair County,MO
37.885845,-90.161531,18479,29186,Ste. Genevieve County,MO
37.810707,-90.473868,66922,29187,St. Francois County,MO
38.640688,-90.446073,1004125,29189,St. Louis County,MO
39.13584,-93.204164,23333,29195,Saline County,MO
40.469361,-92.519016,4032,29197,Schuyler County,MO
40.447686,-92.142824,4716,29199,Scotland County,MO
37.047793,-89.568098,38059,29201,Scott County,MO
37.152498,-91.391328,7031,29203,Shannon County,MO
39.797531,-92.088719,6103,29205,Shelby County,MO
36.851557,-89.947481,28672,29207,Stoddard County,MO
36.745822,-93.457842,31076,29209,Stone County,MO
40.209587,-93.109783,5999,29211,Sullivan County,MO
36.649827,-93.042819,56066,29213,Taney County,MO
37.314257,-91.964478,24487,29215,Texas County,MO
37.850196,-94.341597,19707,29217,Vernon County,MO
38.761902,-91.159306,35532,29219,Warren County,MO
37.942611,-90.897018,23514,29221,Washington County,MO
37.111074,-90.453931,10974,29223,Wayne County,MO
37.280804,-92.87608,39085,29225,Webster County,MO
40.480499,-94.419198,1973,29227,Worth County,MO
37.267633,-92.479989,18188,29229,Wright County,MO
38.635699,-90.244582,301578,29510,St. Louis city,MO
45.133863,-112.892869,9371,30001,Beaverhead County,MT
45.407868,-107.518162,13124,30003,Big Horn County,MT
48.428282,-108.967648,7044,30005,Blaine County,MT
46.329849,-111.497873,6774,30007,Broadwater County,MT
45.224468,-109.028554,10473,30009,Carbon County,MT
45.516825,-104.515324,1415,30011,Carter County,MT
47.316575,-111.350262,84414,30013,Cascade County,MT
47.886834,-110.4362,5895,30015,Chouteau County,MT
46.261414,-105.550352,11867,30017,Custer County,MT
48.794429,-105.541739,1661,30019,Daniels County,MT
47.26613,-104.898271,8940,30021,Dawson County,MT
46.094672,-113.141624,9421,30023,Deer Lodge County,MT
46.318184,-104.405718,3049,30025,Fallon County,MT
47.221816,-109.232956,11446,30027,Fergus County,MT
48.295422,-114.052059,104357,30029,Flathead County,MT
45.518054,-111.163921,118960,30031,Gallatin County,MT
47.267184,-106.995991,1173,30033,Garfield County,MT
48.705671,-112.990502,13778,30035,Glacier County,MT
46.380624,-109.174586,823,30037,Golden Valley County,MT
46.395955,-113.427356,3309,30039,Granite County,MT
48.631959,-110.106321,16309,30041,Hill County,MT
46.124232,-112.059428,12085,30043,Jefferson County,MT
47.032558,-110.30532,2023,30045,Judith Basin County,MT
47.642901,-114.083687,31134,30047,Lake County,MT
47.132013,-112.373367,70973,30049,Lewis and Clark County,MT
48.559654,-111.036924,1959,30051,Liberty County,MT
48.552385,-115.463185,19677,30053,Lincoln County,MT
47.629628,-105.757222,1729,30055,McCone County,MT
45.32529,-111.913791,8623,30057,Madison County,MT
46.5857,-110.92174,1927,30059,Meagher County,MT
47.129687,-115.085385,4535,30061,Mineral County,MT
